X,Y,OBJECTID,FILE_NUM,FILE_TYPE,ADDRESS,FILE_YEAR,DESCRIPTION,APPLICATION_ID
590429.4264,4790217.0972,14891,HM/B-16:09,Land Division,"Strathcona Ave. S., Main St. W., Margaret St.",2016,,
593301.2394,4789933.7998,14892,HM/B-16:07,Land Division,386 Cannon St. E.,2016,,
590411.6923,4790235.9829,14893,HM/B-16:08,Land Division,59 & 61 Strathcona Ave.,2016,,
578883.5948,4781991.7017,14894,SPA-16-055,Site Plan,1430 CORMORANT RD,2016,To construct a one storey 6875 SqM warehouse addition to an existing warehouse.,
599221.3912,4782423.0656,14895,PLC-16-011,Part Lot Control,,2016,Removal of Part Lot Control for 44 semi-detached lots and 4 townhouse lots.,
599479.6838,4782303.8893,14896,PLC-16-010,Part Lot Control,,2016,Removal of Part Lot Control for 25 townhouse lots.,
580146.2301,4783063.2324,14897,MDA-16-063,Site Plan,1034 GARNER RD W,2016,To construct two commercial use additions totalling 64 SqM to the existing mixed use building.,
590195.4108,4784403.0381,14898,SPA-16-065,Site Plan,1471 UPPER JAMES ST,2016,To construct 2 additions totalling 1166 SqM to the existing automobile dealership.,
599200.5317,4782851.4875,14899,FC-17-113,Formal Consultation,250 FIRST RD W,2017,To develop 11 standard two-storey townhouse units as well as 12 stacked townhouse units for a total of 23 units.,
579742.9641,4783365.2765,14900,SPA-17-157,Site Plan,95 PORTIA DR,2017,To develop a 223.92 SqM Tim Hortons with a drive thru with 80 surface parking spaces.,
581358.2456,4783597.0164,14901,UHOPA-17-025,Official Plan Amendment,305-311 GARNER RD W,2017,To redesignate the official plan designations to Low Density Residential 2c and Natural Open Space within the Shaver Neighbourhood Secondary Plan in order to permit the development of 117 townhouse units.,
581395.855,4783602.8685,14902,ZAC-17-058,Zoning Amendment,305-311 GARNER RD W,2017,To change the zoning to Residential Multiple (RM4) Zone and Private Open Space (O2) in order to permit the development of 117 townhouse units,
596402.116,4781796.7647,14903,DA-17-113,Site Plan,26 UP MT ALBION RD,2017,To develop a Residential Care Facility (RCF) for 42 people recovering from acquired brain injury and stroke,
593768.2474,4780996.6576,14904,SPA-17-146,Site Plan,752 NEBO RD,2017,To construct a one storey 595 SqM storage garage accessory to the existing contractor establishment and warehouse ,
587365.0024,4776638.7102,14905,SPA-17-162,Site Plan,3868 HWY 6,2017,To construct a new 236.9 SqM structure as part of an expansion to an existing Mini-Storage Facility,
598787.2468,4792277.9932,14906,DAB-17-160,Site Plan,528 BEACH BLVD,2017,To construct a two and a half storey single detached dwelling with an attached garage having a total GFA of 384.4 SqM,
597370.9733,4789248.3803,14907,UHOPA-17-026,Official Plan Amendment,121 VANSITMART AVE,2017,To decrease the minimum net residential density from 60 uph to 48 uph in order to permit 40 back-to-back townhouse dwelling units and a single detached dwelling,
593321.2984,4791048.1119,14908,DA-17-155,Site Plan,440 VICTORIA AVE N,2017,To develop the subject lands in multiple phases. Phase 1 involves adaptive re-use the former Otis Elevator/Studebaker office bldg along with a 3307 SqM addition. Future phases incluse the establishment of 4 additional flex office bldgs.,
582662.4083,4785899.0455,14909,UHOPA-16-016,Official Plan Amendment,125 WILSON ST E,2016,To amend designation and add a Site Specific Policy in the Ancaster Wilson Street Secondary Plan to permit a net residential density of 87 units per hectare.,
582666.745,4785902.8865,14910,ZAC-16-040,Zoning Amendment,125 WILSON ST E,2016,"To amend zoning from General Commercial ""C3-655"" to Residential Multiple ""RM6"" zone, Modified with site specific performance standards and to amend zoning from Public Open Space (O2) to Private Open Space (O1) for residential development.",
581833.7841,4785070.8593,14911,UHOPA-16-015,Official Plan Amendment,134 WILSON ST W,2016,"To amend designation and add Site Specific Policy for the for the subject lands designated ""Medium Density Residential 2"" to convert the existing single detached dwelling into a financial office.",
596862.9547,4783088.3434,14912,DA-18-066,Site Plan,20 ARTFRANK DR,2018,"To create a residential development comprising of a mix of 20 block townhouse dwellings along Artfrank Dr and 3 apartment buildings (7,8 and 12 stories) with 351 residential units.",
598847.0108,4792169.0997,14913,DAB-18-116,Site Plan,480 BEACH BLVD,2018,To construct a two-storey single family dwelling with a total area of 154.6 SqM.,
590252.8707,4786415.7182,14914,HM/B-16:98,Land Division,626 WEST 5TH ST,2016,,
583270.8531,4786648.1207,14915,AN/B-16:99,Land Division,,2016,,
587151.9462,4795571.7186,14916,FL/B-16:97,Land Division,,2016,,
590538.1376,4785106.6543,14917,HM/B-16:102,Land Division,,2016,,
590551.2608,4785124.6448,14918,FL/B-16:103,Land Division,,2016,,
610464.2222,4786416.8305,14919,SC/B-16:100,Land Division,,2016,,
610473.0411,4786448.8475,14920,SC/B-16:101,Land Division,,2016,,
597024.9755,4781528.568,14921,SC/B-16:107,Land Division,,2016,,
591621.4525,4771906.8464,14922,GL/B-16:106,Land Division,,2016,,
589581.2931,4790386.649,14923,ZAC-17-036,Zoning Amendment,644 MAIN ST W,2017,To modify current zoning to site specific 'E-3' to allow an 18 storey residential building,
588438.2,4778894.4789,14924,FC-17-077,Formal Consultation,3097 HOMESTEAD DR,2017,"To develop a variety of retail and service commercial uses, restaurants and gas bars",
596981.6888,4774958.6188,14925,ZAC-17-037,Zoning Amendment,3079 BINBROOK RD,2017,To establish a General Commercial C3 Zone with site-specific modifications in order to permit the construction of a two storey building to establish a womens wellness studio and spa.,
597050.3128,4774476.6187,14926,FC-17-070,Formal Consultation,3160-3168 HWY 56,2017,To construct two mixed-use buildings with ground floor commercial and 3 apartments above within each building.  Five townhouse units are proposed in the rear of the building.,
594141.0409,4790356.3885,14927,SPA-20-078,Site Plan,20 MYLER ST,2020,"To construct a one storey, 7,432 square metre building to be used for warehousing purposes. The proposed bldg will be located in the northeast corner of the property.",
598823.4929,4792192.4462,14928,DAB-18-115,Site Plan,496 BEACH BLVD,2018,To construct a two-storey single family dwelling with a total area of 154.6 SqM.,
591034.2136,4790185.3379,14929,DA-18-114,Site Plan,15 QUEEN ST S,2018,"Construct a 24 storey mixed use building, including a 20 storey tower atop a four storey podium. A total of 292 residential dwelling units are proposed together with 168 SqM of commercial space and a 490 SqM place of worship at grade.",
591126.6191,4783540.9095,14930,FC-18-092,Formal Consultation,323 RYMAL RD E,2018,"To construct a three storey apartment dwelling with approximately 21 units. The building is proposed to be condominium in tenure, with 26 parking spaces.",
592869.4826,4782881.0465,14931,DA-18-123,Site Plan,820 RYMAL RD E,2018,"To construct 14 townhouse dwelling units with a total 35 parking spaces, including 7 visitor spaces within an established Draft Plan of Condominium (Common Element).",
598640.0711,4785818.1463,14932,ZAH-18-032,Zoning Amendment,50 ALBRIGHT RD,2018,"To remove the holding provision in order to permit the development of semi-detached, block townhouses and rear lane townhouses for a total of 210 dwelling units.",
589058.8148,4790131.8532,14933,PSR-18-107,Preliminary Site Plan Review,925 MAIN ST W,2018,"To construct two towers of 16 and 18 storeys which will be linked via a four storey podium. The mixed-use building will have approximately  1,420 SqM of ground floor commercial space and 514 dwelling units for students housing.",
586519.3116,4786804.2226,14934,FC-18-009,Formal Consultation,1173-1203 GOLF LINKS RD,2018,To construct a six storey apartment building containing 100 residential dwelling units and 111 surface parking spaces.,
589775.2788,4798557.1217,14935,ZAR-18-011,Zoning Amendment,21 MILL ST N,2018,To amend the Neighbourhood Institutional (I1) Zone in order to permit the office use in an existing building and a parking design exemption to accommodate existing parking.,
591956.65,4789952.4441,14936,DA-18-016,Site Plan,"43-51 KING ST E, 60 KING WILLIAM ST",2018,"To construct a 4-6 storey podium along with two towers each with a total height of 30 storeys including the podium, for the establishment of 525 dwelling units and 1,192 SqM of retail floor area.",
581355.7886,4793698.5019,14937,FC-18-011,Formal Consultation,471 MOXLEY RD,2018,"To construct four buildings on the portion of the lands abutting Highway No. 5 for Settlement Commercial purposes. Additionally, the applicant is proposing to contruct three large bldgs on the remaining portion of the lands for industrial purposes",
587122.9949,4795755.4951,14938,DA-17-080,Site Plan,170 CORESLAB DR,2017,"To construct a 2 storey industrial building for a commercial motor vehicle sale, rental and servicing",
579270.0901,4804165.4506,14939,DAR-17-182,Site Plan,1633-1653 HWY 6,2017,To construct a 6283 SqM Medical Marijuana Facility with a a1884 SqM two storey associated service and office bldg. ,
600999.9839,4785587.0583,14940,SC/B-17:72,Land Division,11 MOUNTAIN AVE S,2017,,
603579.2647,4785426.8623,14941,SC/B-17:68,Land Division,106 MILLEN RD,2017,,
603934.2935,4785424.6247,14942,SC/B-17:64,Land Division,,2017,,
603951.9455,4785419.1277,14943,SC/B-17:63,Land Division,,2017,,
605021.9757,4783848.3521,14944,SC/B-17:62,Land Division,,2017,,
608195.345,4784892.7503,14945,SC/B-17:54,Land Division,,2017,,
603215.1461,4785218.5987,14946,SC/B-17:53,Land Division,1 KILBOURN AVE,2017,,
610506.9003,4786569.8831,14947,SC/B-17:48,Land Division,,2017,,
607031.5294,4784852.5155,14948,SC/B-17:42,Land Division,,2017,,
610957.5121,4786614.0766,14949,SC/B-17:39,Land Division,,2017,,
603712.6843,4785620.4023,14950,SC/B-17:27,Land Division,,2017,,
607657.1564,4787115.5588,14951,SC/B-17:26,Land Division,,2017,,
602569.4635,4788200.5749,14952,SC/B-17:05,Land Division,,2017,,
592353.2546,4786910.1772,14953,HM/B-17:78,Land Division,,2017,,
589612.1156,4790546.1904,14954,HM/B-17:76,Land Division,57-65 GLEN RD,2017,,
590947.3134,4787362.6065,14955,HM/B-17:74,Land Division,,2017,,
590938.9171,4787350.6324,14956,HM/B-17:73,Land Division,,2017,,
590704.4949,4789418.7399,14957,HM/B-17:71,Land Division,,2017,,
604173.2357,4781595.1026,14958,SC/B-17:87,Land Division,,2017,,
593541.352,4783927.1244,14959,25CDM-CONV-16-0,Condominium Conversion,515 QUEEN VICTORIA DR,2016,To convert rental existing 68 townhouses units into condominium ownership.,
579448.1763,4782586.3038,14960,AN/B-17:02,Land Division,1276 OSPREY DR,2017,,
588863.1316,4799174.2,14961,FL/B-17:01,Land Division,17 SUMMIT DR,2017,To create a new residential building lot by severing off a parcel of land from the existing lot containing an existing single detached (to be retained),
584428.937,4799037.3772,14962,FL/B-17:03,Land Division,914 MILLGROVE SIDE RD,2017,add to 912 Millgrove Sideroad,
582691.2962,4802592.2032,14963,FL/B-17:04,Land Division,114 8TH CON RD E,2017,,
597174.5572,4779047.2417,14964,GL/B-17:06,Land Division,,2017,,
583567.4928,4791494.7208,14965,DN/B-17:16,Land Division,,2017,,
588649.5278,4788065.2112,14966,HM/B-17:25,Land Division,,2017,,
590304.5424,4784889.4499,14967,HM/B-17:24,Land Division,15-17 STONE CHURCH RD E,2017,,
568485.2073,4800877.5211,14968,FL/B-17:23,Land Division,1500 KIRKWALL RD,2017,,
590470.6091,4786626.783,14969,HM/B-17:31,Land Division,,2017,,
592761.0035,4783669.1979,14970,HM/B-17:30,Land Division,,2017,,
604947.0191,4786497.5827,14971,SC/B-17:35,Land Division,552 BARTON ST,2017,,
592609.1633,4791215.9069,14972,HM/B-17:34,Land Division,,2017,,
583265.0122,4791150.8511,14973,DN/B-17:36,Land Division,354 MACNAB ST,2017,,
588086.9829,4796877.1825,14974,FL/B-17:37,Land Division,16 CLAPPISON AVE,2017,,
591992.4803,4789945.3619,14975,HM/B-18:43,Land Division,"43-51 KING ST E, 60 KING WILLIAM ST",2018,To sever a vacant strip of land to be added to 60 King William Street/43-51 King Street East,
592367.1069,4790210.3611,14976,FC-18-058,Formal Consultation,134 CANNON ST E,2018,"Construct a mixed use development incorporating the existing historic structures on site and a new 12 storey residential condominium tower, with 50 hotel units, 18 retail units at grade, 4 restaurant/event spaces, and 220 residential units.",
600020.1714,4785965.25,14977,DA-18-085,Site Plan,102 KING ST W,2018,"Site Plan has been amended to redevelop a portion of the the subject property with a two storey mixed use building containing 13 residential units and 1,018 SqM of commercial floor area.",
592543.8717,4792022.6168,14978,ZAC-16-034,Zoning Amendment,65 GUISE ST E,2016,"To amend zoning to construct a commercial, residential, institutional and parkland uses in the peir 6,7, 8 and 65 Guise St E.",
592620.7463,4792003.9358,14979,25T-201605,Subdivision,65 GUISE ST E,2016,To construct mixed uses on 8 blocks including 1530 residential units and 100 commercial units.,
584447.6646,4784324.4613,14980,FC-16-102,Formal Consultation,45 SECINARO AVE,2016,To construct 11 single detached residential lots and 2 blocks for future road allowances.,
598296.1927,4793377.9398,14981,ZAC-16-035,Zoning Amendment,865 BEACH BLVD,2016,"To amend zoning from ""C/S-1435"" and ""C/S-1435A"" (Urban Protected Residential) to ""RT-30"" (Street townhouse) to demolish the single detached dwelling and construct 2 three storey with 6 townhouse dwelling units.",
580962.6815,4791627.9214,14982,ZAR-16-036,Zoning Amendment,151 HWY 8,2016,"To amend zoning from Settlement Commercial (S2, 79) zone to the Settlement Residentail (S1) zone, and a special exception to Settlement Commercial (S2, 79) zone for the existing single detached dwelling.",
602109.6523,4787408.8481,14983,MDA-16-101,Site Plan,2800 BARTON ST E,2016,To recognize an existing parking lot with 14 parking spaces located on hyrdo corridor lands and used for the adjacent restaurant.,
610548.5018,4784766.6062,14984,SPA-18-102,Site Plan,1413 HWY 8,2018,"To redevelop the existing Motor Vehicle Service Station to comply with the Technical Standards and Safety Authority (TSSA). The proposal will include new pumps, storage tanks, equipment and a 108 SqM convenience kiosk with 6 parking spaces.",
594950.2591,4784449.1516,14985,FC-16-091,Formal Consultation,1221 LIMERIDGE RD E,2016,To construct a 336 SqM addition with 10 new patient rooms to the existing 32 room residential care facility.,
587932.6674,4783144.6477,14986,SPA-16-119,Site Plan,2000 GARTH ST,2016,"To construct a 2 storey and 5 unit 1,548 SqM commercial building.",
